map_name,map_description,file_path,date_created,analysis_id,sample_name,project_name
Al Kα1 Map Data 95.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Al/Al Kα1 Map Data 95.tif,2021-01-10,8,sample_2,project_1
Al Kα1 Map Data 96.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Al/Al Kα1 Map Data 96.tif,2022-07-18,8,sample_2,project_1
Al Kα1 Map Data 97.tif,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Al/Al Kα1 Map Data 97.tif,2021-08-02,8,sample_2,project_1
Al Kα1 Map Data 98.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Al/Al Kα1 Map Data 98.tif,2023-06-16,8,sample_2,project_1
Al Kα1 Map Data 99.tif,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Al/Al Kα1 Map Data 99.tif,2023-04-10,8,sample_2,project_1
Al Kα1 Montaged Map Data.tif,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Al/Al Kα1 Montaged Map Data.tif,2022-09-24,8,sample_2,project_1
Al Wt_ Map Data 200.tif,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Al/Al Wt_ Map Data 200.tif,2023-01-31,8,sample_2,project_1
Montage_Map_Metadata.txt_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Montage_Map_Metadata.txt,2021-04-25,8,sample_2,project_1
Single_Map_frame_Metadata.txt_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Single_Map_frame_Metadata.txt,2023-10-24,8,sample_2,project_1
Zr L series Map Data 2.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr L series Map Data 2.tif,2023-01-04,8,sample_2,project_1
Zr L series Montaged Map Data.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr L series Montaged Map Data.tif,2023-01-02,8,sample_2,project_1
Zr Lα1 Map Data 10.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 10.tif,2023-01-26,8,sample_2,project_1
Zr Lα1 Map Data 100.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 100.tif,2020-09-22,8,sample_2,project_1
Zr Lα1 Map Data 101.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 101.tif,2022-09-24,8,sample_2,project_1
Zr Lα1 Map Data 102.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 102.tif,2022-07-11,8,sample_2,project_1
Zr Lα1 Map Data 103.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 103.tif,2020-06-29,8,sample_2,project_1
Zr Lα1 Map Data 104.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 104.tif,2022-04-27,8,sample_2,project_1
Zr Lα1 Map Data 105.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 105.tif,2021-12-27,8,sample_2,project_1
Zr Lα1 Map Data 106.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 106.tif,2023-08-31,8,sample_2,project_1
Zr Lα1 Map Data 107.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 107.tif,2021-04-30,8,sample_2,project_1
Zr Lα1 Map Data 108.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 108.tif,2023-08-26,8,sample_2,project_1
Zr Lα1 Map Data 109.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 109.tif,2022-12-04,8,sample_2,project_1
Zr Lα1 Map Data 11.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 11.tif,2023-06-01,8,sample_2,project_1
Zr Lα1 Map Data 110.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 110.tif,2022-05-06,8,sample_2,project_1
Zr Lα1 Map Data 111.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 111.tif,2020-03-27,8,sample_2,project_1
Zr Lα1 Map Data 112.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 112.tif,2023-08-07,8,sample_2,project_1
Zr Lα1 Map Data 113.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 113.tif,2023-01-29,8,sample_2,project_1
Zr Lα1 Map Data 114.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 114.tif,2020-05-25,8,sample_2,project_1
Zr Lα1 Map Data 115.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 115.tif,2021-12-07,8,sample_2,project_1
Zr Lα1 Map Data 116.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 116.tif,2023-08-21,8,sample_2,project_1
Zr Lα1 Map Data 117.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 117.tif,2020-12-11,8,sample_2,project_1
Zr Lα1 Map Data 118.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 118.tif,2020-02-06,8,sample_2,project_1
Zr Lα1 Map Data 119.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 119.tif,2021-03-15,8,sample_2,project_1
Zr Lα1 Map Data 12.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 12.tif,2023-02-08,8,sample_2,project_1
Zr Lα1 Map Data 120.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 120.tif,2021-06-02,8,sample_2,project_1
Zr Lα1 Map Data 121.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 121.tif,2020-06-14,8,sample_2,project_1
Zr Lα1 Map Data 122.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 122.tif,2020-06-09,8,sample_2,project_1
Zr Lα1 Map Data 123.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 123.tif,2022-07-09,8,sample_2,project_1
Zr Lα1 Map Data 124.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 124.tif,2022-02-06,8,sample_2,project_1
Zr Lα1 Map Data 125.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 125.tif,2020-12-24,8,sample_2,project_1
Zr Lα1 Map Data 126.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 126.tif,2021-04-07,8,sample_2,project_1
Zr Lα1 Map Data 127.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 127.tif,2022-01-08,8,sample_2,project_1
Zr Lα1 Map Data 128.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 128.tif,2022-06-13,8,sample_2,project_1
Zr Lα1 Map Data 129.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 129.tif,2023-03-11,8,sample_2,project_1
Zr Lα1 Map Data 13.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 13.tif,2022-08-02,8,sample_2,project_1
Zr Lα1 Map Data 130.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 130.tif,2022-08-10,8,sample_2,project_1
Zr Lα1 Map Data 131.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 131.tif,2022-06-13,8,sample_2,project_1
Zr Lα1 Map Data 132.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 132.tif,2022-12-28,8,sample_2,project_1
Zr Lα1 Map Data 133.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 133.tif,2020-01-23,8,sample_2,project_1
Zr Lα1 Map Data 134.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 134.tif,2022-01-21,8,sample_2,project_1
Zr Lα1 Map Data 135.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 135.tif,2023-01-30,8,sample_2,project_1
Zr Lα1 Map Data 136.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 136.tif,2022-12-13,8,sample_2,project_1
Zr Lα1 Map Data 137.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 137.tif,2022-12-01,8,sample_2,project_1
Zr Lα1 Map Data 138.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 138.tif,2023-10-18,8,sample_2,project_1
Zr Lα1 Map Data 139.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 139.tif,2020-01-12,8,sample_2,project_1
Zr Lα1 Map Data 14.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 14.tif,2022-08-22,8,sample_2,project_1
Zr Lα1 Map Data 140.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 140.tif,2021-10-21,8,sample_2,project_1
Zr Lα1 Map Data 141.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 141.tif,2020-08-10,8,sample_2,project_1
Zr Lα1 Map Data 142.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 142.tif,2021-04-20,8,sample_2,project_1
Zr Lα1 Map Data 143.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 143.tif,2022-09-25,8,sample_2,project_1
Zr Lα1 Map Data 144.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 144.tif,2022-01-26,8,sample_2,project_1
Zr Lα1 Map Data 145.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 145.tif,2023-03-31,8,sample_2,project_1
Zr Lα1 Map Data 146.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 146.tif,2023-07-26,8,sample_2,project_1
Zr Lα1 Map Data 147.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 147.tif,2020-01-28,8,sample_2,project_1
Zr Lα1 Map Data 148.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 148.tif,2020-09-24,8,sample_2,project_1
Zr Lα1 Map Data 149.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 149.tif,2023-07-20,8,sample_2,project_1
Zr Lα1 Map Data 15.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 15.tif,2020-08-05,8,sample_2,project_1
Zr Lα1 Map Data 150.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 150.tif,2022-05-04,8,sample_2,project_1
Zr Lα1 Map Data 151.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 151.tif,2023-07-21,8,sample_2,project_1
Zr Lα1 Map Data 152.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 152.tif,2020-03-16,8,sample_2,project_1
Zr Lα1 Map Data 153.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 153.tif,2020-01-06,8,sample_2,project_1
Zr Lα1 Map Data 154.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 154.tif,2023-08-01,8,sample_2,project_1
Zr Lα1 Map Data 155.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 155.tif,2022-07-01,8,sample_2,project_1
Zr Lα1 Map Data 156.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 156.tif,2021-03-18,8,sample_2,project_1
Zr Lα1 Map Data 157.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 157.tif,2022-11-22,8,sample_2,project_1
Zr Lα1 Map Data 158.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 158.tif,2020-05-24,8,sample_2,project_1
Zr Lα1 Map Data 159.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 159.tif,2023-05-21,8,sample_2,project_1
Zr Lα1 Map Data 16.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 16.tif,2021-02-19,8,sample_2,project_1
Zr Lα1 Map Data 160.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 160.tif,2020-01-26,8,sample_2,project_1
Zr Lα1 Map Data 161.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 161.tif,2022-12-22,8,sample_2,project_1
Zr Lα1 Map Data 162.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 162.tif,2023-07-29,8,sample_2,project_1
Zr Lα1 Map Data 163.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 163.tif,2020-04-20,8,sample_2,project_1
Zr Lα1 Map Data 164.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 164.tif,2020-08-17,8,sample_2,project_1
Zr Lα1 Map Data 165.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 165.tif,2020-05-16,8,sample_2,project_1
Zr Lα1 Map Data 166.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 166.tif,2021-04-24,8,sample_2,project_1
Zr Lα1 Map Data 167.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 167.tif,2022-11-22,8,sample_2,project_1
Zr Lα1 Map Data 168.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 168.tif,2020-12-09,8,sample_2,project_1
Zr Lα1 Map Data 169.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 169.tif,2022-02-12,8,sample_2,project_1
Zr Lα1 Map Data 17.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 17.tif,2023-01-30,8,sample_2,project_1
Zr Lα1 Map Data 170.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 170.tif,2023-02-17,8,sample_2,project_1
Zr Lα1 Map Data 171.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 171.tif,2020-10-06,8,sample_2,project_1
Zr Lα1 Map Data 172.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 172.tif,2021-02-17,8,sample_2,project_1
Zr Lα1 Map Data 173.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 173.tif,2022-04-25,8,sample_2,project_1
Zr Lα1 Map Data 174.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 174.tif,2020-03-16,8,sample_2,project_1
Zr Lα1 Map Data 175.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 175.tif,2021-10-09,8,sample_2,project_1
Zr Lα1 Map Data 176.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 176.tif,2020-07-31,8,sample_2,project_1
Zr Lα1 Map Data 177.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 177.tif,2023-10-19,8,sample_2,project_1
Zr Lα1 Map Data 178.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 178.tif,2020-07-23,8,sample_2,project_1
Zr Lα1 Map Data 179.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 179.tif,2023-08-17,8,sample_2,project_1
Zr Lα1 Map Data 18.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 18.tif,2020-12-12,8,sample_2,project_1
Zr Lα1 Map Data 180.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 180.tif,2020-06-27,8,sample_2,project_1
Zr Lα1 Map Data 181.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 181.tif,2020-10-09,8,sample_2,project_1
Zr Lα1 Map Data 182.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 182.tif,2022-04-22,8,sample_2,project_1
Zr Lα1 Map Data 183.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 183.tif,2022-03-15,8,sample_2,project_1
Zr Lα1 Map Data 184.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 184.tif,2022-01-05,8,sample_2,project_1
Zr Lα1 Map Data 185.tif_1,Heat Map showing the distribution of temperature in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 185.tif,2022-07-29,8,sample_2,project_1
Zr Lα1 Map Data 186.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 186.tif,2022-07-22,8,sample_2,project_1
Zr Lα1 Map Data 187.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 187.tif,2022-05-15,8,sample_2,project_1
Zr Lα1 Map Data 188.tif_1,Spatial Distribution Map illustrating the spatial arrangement of features.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 188.tif,2020-04-27,8,sample_2,project_1
Zr Lα1 Map Data 189.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 189.tif,2020-05-13,8,sample_2,project_1
Zr Lα1 Map Data 19.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 19.tif,2021-07-02,8,sample_2,project_1
Zr Lα1 Map Data 190.tif_1,Correlation Map revealing relationships between different variables.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 190.tif,2022-04-23,8,sample_2,project_1
Zr Lα1 Map Data 191.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 191.tif,2023-06-30,8,sample_2,project_1
Zr Lα1 Map Data 192.tif_1,Overlay Map combining multiple data layers for comprehensive analysis.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 192.tif,2023-03-31,8,sample_2,project_1
Zr Lα1 Map Data 193.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 193.tif,2021-11-01,8,sample_2,project_1
Zr Lα1 Map Data 194.tif_1,Density Map highlighting areas of higher or lower density in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 194.tif,2021-12-24,8,sample_2,project_1
Zr Lα1 Map Data 195.tif_1,Point Data Map visualizing specific data points across the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 195.tif,2020-11-20,8,sample_2,project_1
Zr Lα1 Map Data 196.tif_1,Intensity Map representing the intensity levels of features in the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 196.tif,2023-01-10,8,sample_2,project_1
Zr Lα1 Map Data 197.tif_1,Elemental Map displaying the elemental composition of the sample.,project_1/sample_2/OxfordSEM/21_GR_14Y_Full_Section_scan/Zr/Zr Lα1 Map Data 197.tif,2021-01-12,8,sample_2,project_1
